ID,biEncoder score,crossEncoder score
,tensor([0.7916]),0.752778053
,tensor([0.7982]),0.747741759
MBIB_39,,
,tensor([0.6573]),0.894644499
,tensor([0.5829]),0.720876515
,tensor([0.6140]),0.571389198
,tensor([0.6237]),0.631515086
,tensor([0.6105]),0.628946126
,tensor([0.8935]),0.881607771
MBIB_40,,
,tensor([0.5876]),0.699408829
,tensor([0.5943]),0.707564831
,tensor([0.6304]),0.682599425
,tensor([0.9752]),0.995602369
,tensor([0.5569]),0.724292099
,tensor([0.5983]),0.745609224
,tensor([0.5973]),0.696143448
,tensor([0.5918]),0.698407948
,tensor([0.5926]),0.730723023
,tensor([0.6073]),0.661049128
,tensor([0.6655]),0.52600652
,tensor([0.6056]),0.741077304
,tensor([0.6237]),0.709502578
,tensor([0.6554]),0.724731028
,tensor([0.6580]),0.735722721
,tensor([0.5521]),0.708237827
,tensor([0.6287]),0.553513646
,tensor([0.6021]),0.735518336
,tensor([0.5855]),0.682297289
,tensor([0.6063]),0.706669033
,tensor([0.6217]),0.716520369
,tensor([0.5703]),0.680255413
,tensor([0.5936]),0.75603956
,tensor([0.5941]),0.571958423
,tensor([0.6311]),0.707340717
,tensor([0.6412]),0.732204258
,tensor([0.5939]),0.747324347
,tensor([0.5995]),0.681788325
,tensor([0.6165]),0.763626993
,tensor([0.6320]),0.74836576
,tensor([0.5836]),0.717768312
,tensor([0.6486]),0.67271769
,tensor([0.5738]),0.741900206
,tensor([0.5680]),0.73302418
,tensor([0.5785]),0.692603469
,tensor([0.6606]),0.695040882
,tensor([0.6355]),0.534359813
,tensor([0.5606]),0.63984108
,tensor([0.6189]),0.652959228
,tensor([0.6156]),0.683214962
,tensor([0.6368]),0.72785306
,tensor([0.6122]),0.56448096
,tensor([0.6104]),0.734461069
,tensor([0.6399]),0.716760099
,tensor([0.5939]),0.673583567
,tensor([0.6639]),0.736398101
,tensor([0.6269]),0.716879785
,tensor([0.5897]),0.726755321
,tensor([0.5903]),0.633222759
,tensor([0.6379]),0.727695286
,tensor([0.5962]),0.681715369
,tensor([0.5470]),0.686269224
,tensor([0.6322]),0.695242107
,tensor([0.6247]),0.7082991
,tensor([0.6006]),0.602858365
,tensor([0.5957]),0.638280392
,tensor([0.8419]),0.843955696
,tensor([0.6236]),0.681293845
,tensor([0.5157]),0.636327147
,tensor([0.5198]),0.664947271
,tensor([0.6328]),0.528876185
,tensor([0.4927]),0.521218419
,tensor([0.5382]),0.606550753
,tensor([0.5184]),0.577379584
,tensor([0.5281]),0.582035661
,tensor([0.5089]),0.558456957
,tensor([0.5110]),0.515068352
,tensor([0.4975]),0.530607522
,tensor([0.4990]),0.576208472
,tensor([0.5262]),0.563563585
,tensor([0.5217]),0.556271553
,tensor([0.5111]),0.526701331
,tensor([0.5521]),0.563412726
,tensor([0.5109]),0.511708081
,tensor([0.5041]),0.56800878
,tensor([0.5157]),0.595947921
MBIB_41,,
,tensor([0.8724]),0.793978631
,tensor([0.9532]),0.988054574
MBIB_42,,
,tensor([0.5651]),0.502141953
,tensor([0.6161]),0.666122615
,tensor([0.5224]),0.614171803
,tensor([0.9138]),0.970893145
,tensor([0.4837]),0.664782584
,tensor([0.3774]),0.614949524
,tensor([0.5161]),0.524772763
,tensor([0.4473]),0.638820112
,tensor([0.5837]),0.666896701
,tensor([0.8352]),0.952405989
,tensor([0.5571]),0.624253988
,tensor([0.5157]),0.490314484
,tensor([0.5532]),0.660698831
,tensor([0.4199]),0.64640069
,tensor([0.5385]),0.568472743
,tensor([0.5270]),0.628853083
,tensor([0.5825]),0.510436296
,tensor([0.4722]),0.629791498
,tensor([0.5652]),0.653963089
,tensor([0.5962]),0.680296242
,tensor([0.5395]),0.598410547
,tensor([0.6852]),0.736057401
,tensor([0.4901]),0.584954917
,tensor([0.5498]),0.56425488
,tensor([0.5436]),0.586254656
,tensor([0.5629]),0.664577663
,tensor([0.5323]),0.627096951
,tensor([0.5154]),0.608453929
,tensor([0.5583]),0.62448281
,tensor([0.9053]),0.974384427
,tensor([0.5190]),0.629068851
,tensor([0.7691]),0.558314979
,tensor([0.8848]),0.898441076
,tensor([0.5682]),0.618231416
,tensor([0.5673]),0.60231626
,tensor([0.5526]),0.527014971
,tensor([0.5030]),0.480896264
,tensor([0.4599]),0.592781603
MBIB_43,,
,tensor([0.9710]),0.996162891
MBIB_44,,
,tensor([0.7814]),0.874823689
MBIB_45,,
,tensor([0.9474]),0.889715135
,tensor([0.9556]),0.775909722
,tensor([0.7967]),0.571459889
,tensor([0.9471]),0.944514394
,tensor([0.8677]),0.885579526
,tensor([0.8612]),0.860494494
MBIB_46,,
,tensor([0.8098]),0.699017942
,tensor([0.8047]),0.670355618
,tensor([0.8735]),0.855758965
,tensor([0.7948]),0.709237635
,tensor([0.9409]),0.809249699
,tensor([0.7430]),0.708906293
,tensor([0.5095]),0.544371486
,tensor([0.6302]),0.780961692
,tensor([0.8026]),0.909046054
,tensor([0.6474]),0.563671231
,tensor([0.8144]),0.713454843
,tensor([0.5965]),0.694785237
,tensor([0.7452]),0.68058902
,tensor([0.7987]),0.899855256
,tensor([0.7059]),0.697703779
MBIB_47,,
,tensor([0.3305]),0.996299446
,tensor([0.3205]),0.937128067
,tensor([0.9120]),0.155274779
,tensor([0.3361]),0.945882797
,tensor([0.9176]),0.169581831
,tensor([0.9574]),0.181593552
,tensor([0.8973]),0.063775606
,tensor([0.3174]),0.967259467
,tensor([0.2641]),0.830315053
,tensor([0.2150]),0.642642736
,tensor([0.9488]),0.242950991
,tensor([0.3254]),0.729174554
,tensor([0.3738]),0.961127996
,tensor([0.3492]),0.993335366
,tensor([0.2629]),0.986170053
MBIB_48,,
,tensor([0.7625]),0.644319654
,tensor([0.7404]),0.594734192
,tensor([0.5506]),0.62999022
,tensor([0.6124]),0.52824229
,tensor([0.5795]),0.672129631
,tensor([0.7752]),0.73584038
,tensor([0.7843]),0.750357389
,tensor([0.7665]),0.740784764
,tensor([0.5274]),0.68740803
,tensor([0.5608]),0.699029684
,tensor([0.5058]),0.695336223
MBIB_49,,
,tensor([0.6420]),0.750775278
,tensor([0.6245]),0.734547317
,tensor([0.6230]),0.757525146
,tensor([0.6363]),0.726632595
,tensor([0.6384]),0.762479305
,tensor([0.6159]),0.733917773
,tensor([0.6137]),0.730749249
,tensor([0.6497]),0.603238523
,tensor([0.6136]),0.706075072
,tensor([0.6328]),0.709594846
,tensor([0.6269]),0.73325783
,tensor([0.6424]),0.751304388
,tensor([0.6256]),0.728317857
,tensor([0.6067]),0.698945343
,tensor([0.5916]),0.701617062
,tensor([0.6067]),0.698945343
,tensor([0.5916]),0.701617062
,tensor([0.5796]),0.700728595
,tensor([0.6067]),0.698945343
,tensor([0.6192]),0.742533267
,tensor([0.5916]),0.701617062
,tensor([0.5607]),0.705715418
,tensor([0.5735]),0.70801878
,tensor([0.5735]),0.70801878
,tensor([0.5880]),0.734669387
,tensor([0.5735]),0.70801878
,tensor([0.6132]),0.711997747
,tensor([0.6179]),0.737823904
,tensor([0.6283]),0.739880025
,tensor([0.5941]),0.753699005
,tensor([0.6094]),0.750549197
MBIB_50,,
,tensor([0.7526]),0.651405215
,tensor([0.6189]),0.554805398
,tensor([0.7073]),0.709682465
,tensor([0.7119]),0.716135383
,tensor([0.7233]),0.734353244
,tensor([0.7135]),0.704589844
,tensor([0.7233]),0.73852545
,tensor([0.5765]),0.742595613
,tensor([0.6058]),0.76240176
,tensor([0.5626]),0.74126178
,tensor([0.5906]),0.508769929
,tensor([0.6013]),0.605167389
,tensor([0.5649]),0.717425704
,tensor([0.6672]),0.705269158
,tensor([0.6630]),0.764972866
,tensor([0.6842]),0.762838781
,tensor([0.6580]),0.758457959
,tensor([0.6407]),0.700231314
,tensor([0.6793]),0.773393631
MBIB_51,,
MBIB_52,,
MBIB_53,,
MBIB_54,,
MBIB_55,,
MBIB_56,,
MBIB_57,,
MBIB_58,,
MBIB_59,,
MBIB_60,,
MBIB_61,,
MBIB_62,,
MBIB_63,,
NW_05,,
,tensor([0.8472]),0.839389503
,tensor([0.9097]),0.996783853
,tensor([0.7266]),0.652810693
,tensor([0.7859]),0.700861394
,tensor([0.6729]),0.581043959
,tensor([0.6726]),0.562936604
,tensor([0.5393]),0.437984616
NW_06,,
,tensor([0.5721]),0.442304075
,tensor([0.7379]),0.864661276
,tensor([0.7753]),0.738289833
,tensor([0.6072]),0.42290628
,tensor([0.6882]),0.882784367
,tensor([0.5683]),0.450392753
NW_10,,
,tensor([0.9005]),0.663713217
,tensor([0.8532]),0.675933838
,tensor([0.8512]),0.986276507
,tensor([0.6409]),0.732954025
NW_11,,
,tensor([0.5618]),0.708105385
,tensor([0.8521]),0.815835536
NW_12,,
,tensor([0.9341]),0.996729136
,tensor([0.9160]),0.996343315
,tensor([0.9160]),0.996721447
,tensor([0.5981]),0.988246858
,tensor([0.8672]),0.875612438
,tensor([0.8971]),0.95077467
,tensor([0.8656]),0.858995318
,tensor([0.9405]),0.996601582
,tensor([0.8817]),0.944454789
,tensor([0.8653]),0.956999183
,tensor([0.8679]),0.837758482
,tensor([0.8790]),0.910862565
,tensor([0.9510]),0.994079888
,tensor([0.8509]),0.833473384
,tensor([0.9425]),0.996045768
,tensor([0.9247]),0.996327698
,tensor([0.8962]),0.989956677
,tensor([0.9296]),0.996650159
,tensor([0.6871]),0.674754083
,tensor([0.7731]),0.923891544
,tensor([0.6701]),0.69233191
,tensor([0.7373]),0.790485084
,tensor([0.9132]),0.822907686
,tensor([0.9132]),0.822907686
NW_15,,
,tensor([0.9019]),0.895436823
,tensor([0.7375]),0.979501545
,tensor([0.9040]),0.901861787
,tensor([0.6902]),0.513815343
,tensor([0.4965]),0.599272728
,tensor([0.6274]),0.519465268
,tensor([0.5569]),0.568668425
NW_16,,
,tensor([0.8146]),0.793284893
,tensor([0.9020]),0.909796536
,tensor([0.8664]),0.87901175
,tensor([0.8727]),0.972807407
,tensor([0.9705]),0.980617046
,tensor([0.9825]),0.992829382
,tensor([0.8176]),0.759532928
,tensor([0.8032]),0.906322539
NW_17,,
,tensor([0.7507]),0.91585207
,tensor([0.5178]),0.765099406
,tensor([0.6183]),0.905430019
,tensor([0.6215]),0.867307901
,tensor([0.6541]),0.868432045
,tensor([0.6531]),0.860406339
,tensor([0.6808]),0.86276871
,tensor([0.7248]),0.934688628
,tensor([0.7226]),0.824361444
,tensor([0.7299]),0.91207993
,tensor([0.7329]),0.941325903
,tensor([0.7233]),0.908185124
,tensor([0.5448]),0.865664482
,tensor([0.7198]),0.926003158
,tensor([0.7268]),0.948177636
,tensor([0.7086]),0.933425367
,tensor([0.4429]),0.72547251
,tensor([0.7722]),0.982422709
NW_18,,
,tensor([0.8213]),0.87935102
,tensor([0.9548]),0.906518042
,tensor([0.7821]),0.855317652
,tensor([0.7286]),0.78073132
,tensor([0.9365]),0.995281637
,tensor([0.6744]),0.721140742
,tensor([0.8380]),0.908720136
,tensor([0.6297]),0.840185583
,tensor([0.8423]),0.924812734
,tensor([0.9955]),0.996212363
,tensor([0.6005]),0.915893197
,tensor([0.9343]),0.914794505
,tensor([0.7244]),0.886222959
,tensor([0.7887]),0.820569813
,tensor([0.7869]),0.926656067
,tensor([0.9529]),0.904040992
,tensor([0.8523]),0.934327602
,tensor([0.9228]),0.822692692
,tensor([0.7057]),0.791062593
,tensor([0.6842]),0.904583097
,tensor([0.8432]),0.763511658
,tensor([0.5981]),0.691661835
,tensor([0.5403]),0.457594216
,tensor([0.7835]),0.795735717
,tensor([0.7024]),0.535300791
,tensor([0.8005]),0.638640106
,tensor([0.5225]),0.64213264
,tensor([0.9083]),0.641779482
,tensor([0.9137]),0.902727425
,tensor([0.9630]),0.928172231
NW_19,,
,tensor([0.6199]),0.994973063
,tensor([0.6252]),0.99575007
,tensor([0.8485]),0.845754862
,tensor([0.9437]),0.892214119
,tensor([0.6436]),0.984566867
,tensor([0.8265]),0.987002611
,tensor([0.6523]),0.987726152
,tensor([0.5651]),0.991195679
,tensor([0.9764]),0.993981898
,tensor([0.5934]),0.973336816
,tensor([0.7141]),0.968543649
,tensor([0.7798]),0.725365818
,tensor([0.7759]),0.944515944
,tensor([0.8835]),0.904153049
NW_20,,
,tensor([0.7855]),0.636479914
,tensor([0.8443]),0.854364455
,tensor([0.9132]),0.875143111
,tensor([0.7155]),0.592336535
,tensor([0.8520]),0.732135653
,tensor([0.7078]),0.776731908
,tensor([0.8463]),0.890823424
,tensor([0.7744]),0.717593551
,tensor([0.5509]),0.812932253
,tensor([0.8716]),0.879752874
,tensor([0.5606]),0.747355103
,tensor([0.7935]),0.739473999
,tensor([0.8584]),0.755088985
,tensor([0.9022]),0.926826358
,tensor([0.7047]),0.85403496
,tensor([0.7934]),0.90156579
,tensor([0.7723]),0.792603433
NW_21,,
NW_22,,
NW_23,,
,tensor([0.2429]),0.023978418
,tensor([0.2131]),0.019383777
,tensor([0.3623]),0.068171464
,tensor([0.3830]),0.097300231
,tensor([0.2164]),0.07965485
,tensor([0.3844]),0.132226482
,tensor([0.3993]),0.097426474
,tensor([0.1830]),0.087008983
,tensor([0.3246]),0.073949397
,tensor([0.3530]),0.074629553
,tensor([0.3063]),0.093453638
,tensor([0.2437]),0.081609093
,tensor([0.2528]),0.089087978
,tensor([0.1951]),0.018386386
,tensor([0.2931]),0.062785082
,tensor([0.2316]),0.05877199
,tensor([0.3074]),0.098144844
,tensor([0.3328]),0.064251356
,tensor([0.1891]),0.05152693
,tensor([0.2581]),0.031776465
,tensor([0.2406]),0.034013465
,tensor([0.2283]),0.073491506
,tensor([0.0712]),0.017907731
,tensor([0.2140]),0.031306647
,tensor([0.1608]),0.054594476
,tensor([0.2018]),0.059272859
,tensor([0.2442]),0.058055587
,tensor([0.2848]),0.06540478
,tensor([0.2427]),0.031536926
,tensor([0.0778]),0.024129789
,tensor([0.2383]),0.042827472
,tensor([0.2575]),0.054664489
,tensor([0.1563]),0.032834247
,tensor([0.2201]),0.023296524
,tensor([0.3215]),0.062404286
,tensor([0.2166]),0.059533004
NW_24,,
NW_25,,
NW_26,,
NW_27,,
NW_28,,
NW_29,,
NW_30,,
NW_31,,
NW_32,,
NW_33,,
NW_41,,
,tensor([0.7070]),0.76780504
,tensor([0.7362]),0.806199849
,tensor([0.5362]),0.40875864
,tensor([0.5882]),0.447484076
,tensor([0.5728]),0.477358311
,tensor([0.6308]),0.419904023
NW_43,,
,tensor([0.9460]),0.99678576
,tensor([0.8563]),0.944082975
,tensor([0.5533]),0.638313413
,tensor([0.7316]),0.777665854
,tensor([0.8952]),0.940549731
,tensor([0.8925]),0.942481875
,tensor([0.5774]),0.922593653
,tensor([0.5738]),0.824380577
,tensor([0.5454]),0.611335814
,tensor([0.5524]),0.656389117
,tensor([0.6432]),0.71712774
,tensor([0.6427]),0.881733775
,tensor([0.4974]),0.596234202
,tensor([0.6644]),0.91250509
,tensor([0.5794]),0.705408633
,tensor([0.5692]),0.809760332
,tensor([0.5578]),0.864966094
,tensor([0.5928]),0.63925612
,tensor([0.5327]),0.540117502
,tensor([0.6789]),0.849180877
,tensor([0.6028]),0.691807091
,tensor([0.5512]),0.582827151
,tensor([0.5255]),0.647591412
,tensor([0.5117]),0.598977387
,tensor([0.6556]),0.651411593
,tensor([0.5776]),0.888858438
,tensor([0.5152]),0.62619555
,tensor([0.5873]),0.709796846
,tensor([0.5425]),0.670005202
,tensor([0.5965]),0.866777718
,tensor([0.5975]),0.813117027
NW_45,,
,tensor([0.6596]),0.81034416
,tensor([0.8740]),0.985089779
NW_46,,
NW_47,,
,tensor([0.9326]),0.659186363
,tensor([0.9196]),0.965441048
,tensor([0.9243]),0.976581693
,tensor([0.9168]),0.89173013
,tensor([0.9167]),0.965882242
,tensor([0.9182]),0.980088174
,tensor([0.9249]),0.912952662
,tensor([0.9518]),0.912983775
,tensor([0.9197]),0.915728927
,tensor([0.8840]),0.936390758
,tensor([0.9122]),0.945279956
,tensor([0.9140]),0.955905914
,tensor([0.8740]),0.831147015
NW_48,,
,tensor([0.8901]),0.9479689
,tensor([0.8663]),0.849432468
,tensor([0.9017]),0.655993462
,tensor([0.8570]),0.840542495
,tensor([0.8617]),0.773180246
,tensor([0.9095]),0.894275665
,tensor([0.8749]),0.836219251
,tensor([0.8289]),0.753207505
,tensor([0.9148]),0.913450837
,tensor([0.8369]),0.823667943
,tensor([0.9029]),0.886796474
,tensor([0.7571]),0.472131938
,tensor([0.9143]),0.891384661
,tensor([0.8399]),0.817990661
,tensor([0.8474]),0.82362175
,tensor([0.9041]),0.873396575
,tensor([0.8184]),0.839957535
,tensor([0.9165]),0.902248442
,tensor([0.8271]),0.588649154
,tensor([0.8053]),0.845620096
,tensor([0.8993]),0.893500209
,tensor([0.8680]),0.874420166
,tensor([0.8421]),0.786204755
,tensor([0.9122]),0.892443299
,tensor([0.8870]),0.86792171
,tensor([0.8707]),0.86884433
,tensor([0.8617]),0.70418936
,tensor([0.8710]),0.863992274
,tensor([0.8453]),0.783608317
,tensor([0.8721]),0.874491632
NW_49,,
,tensor([0.8326]),0.687376499
,tensor([0.7025]),0.811076105
,tensor([0.7713]),0.749836802
NW_50,,
,tensor([0.8687]),0.849189997
,tensor([0.8857]),0.922177911
,tensor([0.8889]),0.9211514
,tensor([0.8460]),0.831124187
,tensor([0.9229]),0.958635807
,tensor([0.9381]),0.961539507
,tensor([0.7356]),0.778630614
,tensor([0.9133]),0.958768308
,tensor([0.9286]),0.823354244
,tensor([0.9186]),0.964658082
,tensor([0.9296]),0.947724938
,tensor([0.8902]),0.887009263
,tensor([0.8535]),0.871061385
,tensor([0.9241]),0.789823353
,tensor([0.9363]),0.922218144
,tensor([0.9350]),0.976810813
,tensor([0.7096]),0.780619979
,tensor([0.8493]),0.92410028
,tensor([0.9265]),0.904447556
,tensor([0.7445]),0.840656638
,tensor([0.9323]),0.958895743
,tensor([0.8758]),0.876420438
,tensor([0.8982]),0.875454068
,tensor([0.9216]),0.923674405
,tensor([0.8006]),0.771232426
,tensor([0.9158]),0.939950943
,tensor([0.8861]),0.908336937
,tensor([0.8737]),0.940416038
,tensor([0.8899]),0.766942322
,tensor([0.9078]),0.959668458
,tensor([0.7209]),0.757144213
,tensor([0.8837]),0.853968382
,tensor([0.7285]),0.69936955
,tensor([0.8818]),0.901331365
,tensor([0.7895]),0.844726324
,tensor([0.9012]),0.93192476
,tensor([0.9141]),0.910698235
,tensor([0.9167]),0.910796881
,tensor([0.9348]),0.926745474
,tensor([0.8881]),0.856797099
,tensor([0.9223]),0.818857729
,tensor([0.8682]),0.893681765
,tensor([0.9129]),0.965874135
,tensor([0.7907]),0.762113273
,tensor([0.7924]),0.805075109
,tensor([0.7570]),0.740777552
,tensor([0.8757]),0.871974647
,tensor([0.8911]),0.781713963
,tensor([0.9203]),0.892206073
,tensor([0.7635]),0.846816063
,tensor([0.9180]),0.940059304
,tensor([0.8587]),0.935739577
,tensor([0.8943]),0.953033864
,tensor([0.8750]),0.895700336
,tensor([0.9139]),0.934937894
,tensor([0.8721]),0.902463436
,tensor([0.8733]),0.748539686
,tensor([0.8752]),0.934460938
,tensor([0.8841]),0.955738664
,tensor([0.6293]),0.594321191
,tensor([0.6739]),0.656766117
,tensor([0.8723]),0.921004534
,tensor([0.7358]),0.663669705
,tensor([0.8785]),0.944939494
,tensor([0.7078]),0.774786115
,tensor([0.8696]),0.884354651
,tensor([0.6891]),0.666053355
,tensor([0.8866]),0.915372789
,tensor([0.8015]),0.817664623
,tensor([0.9202]),0.943049371
,tensor([0.8306]),0.830848575
,tensor([0.7353]),0.839439154
,tensor([0.8841]),0.848219395
,tensor([0.9305]),0.926340699
,tensor([0.7570]),0.753618479
,tensor([0.8937]),0.881921709
,tensor([0.8518]),0.854572296
,tensor([0.9140]),0.970763266
,tensor([0.7589]),0.726368189
,tensor([0.9086]),0.949869692
,tensor([0.8351]),0.869135737
,tensor([0.7416]),0.708071113
,tensor([0.7629]),0.791447639
,tensor([0.8533]),0.931690812
,tensor([0.8621]),0.947492421
NW_53,,
,tensor([0.9692]),0.98485285
,tensor([0.8847]),0.944909394
,tensor([0.8838]),0.996613324
,tensor([0.9371]),0.972848177
,tensor([0.1177]),0.238118798
,tensor([0.6758]),0.671505868
,tensor([0.8805]),0.775868118
,tensor([0.6742]),0.667810619
,tensor([0.6797]),0.677694321
,tensor([0.6569]),0.684563696
,tensor([0.6684]),0.692144036
,tensor([0.6581]),0.642956197
,tensor([0.8696]),0.743797541
,tensor([0.8770]),0.840364575
,tensor([0.6664]),0.652958333
,tensor([0.6108]),0.458723247
,tensor([0.1974]),0.286676139
,tensor([0.1457]),0.250719458
,tensor([0.8456]),0.66677469
,tensor([0.9081]),0.761975408
,tensor([0.7264]),0.565923512
,tensor([0.8574]),0.696974337
,tensor([0.8433]),0.669527113
,tensor([0.8447]),0.676242411
,tensor([0.8299]),0.680025995
,tensor([0.8626]),0.794984341
NW_57,,
NW_69,,
,tensor([0.8567]),0.855448782
,tensor([0.8425]),0.786014318
,tensor([0.7817]),0.758607626
,tensor([0.7549]),0.752562881
,tensor([0.8234]),0.92272824
,tensor([0.7856]),0.832325041
,tensor([0.7960]),0.792493284
,tensor([0.7680]),0.785355687
,tensor([0.7074]),0.841104686
NW_74,,
NW_78,,
,tensor([0.4070]),0.232491359
,tensor([0.4029]),0.266636997
,tensor([0.4755]),0.53272301
NW_79,,
NW_80,,
,tensor([0.7817]),0.68141526
,tensor([0.7432]),0.671160877
,tensor([0.5206]),0.694836617
,tensor([0.7142]),0.590563238
,tensor([0.7401]),0.64323777
,tensor([0.8987]),0.763620436
,tensor([0.8685]),0.813206077
NW_87,,
,tensor([0.7787]),0.800090969
NW_88,,
,tensor([0.9329]),0.996703327
NW_89,,
,tensor([0.6623]),0.82053262
,tensor([0.7106]),0.536893249
,tensor([0.7084]),0.732412636
,tensor([0.6650]),0.620775342
,tensor([0.6593]),0.817165613
,tensor([0.6264]),0.763107419
,tensor([0.6992]),0.769855201
,tensor([0.6148]),0.738579035
,tensor([0.6324]),0.71515584
,tensor([0.7105]),0.664526284
,tensor([0.8135]),0.824291289
,tensor([0.7465]),0.83024466
,tensor([0.7675]),0.780319571
,tensor([0.7882]),0.781503737
,tensor([0.7381]),0.826399684
NW_91,,
,tensor([0.6985]),0.609623015
,tensor([0.6927]),0.606664002
,tensor([0.6631]),0.602945089
,tensor([0.6927]),0.476386815
,tensor([0.7049]),0.49458462
,tensor([0.6274]),0.481809497
,tensor([0.5054]),0.347806603
,tensor([0.5501]),0.370672435
,tensor([0.5501]),0.370672435
,tensor([0.5018]),0.322602987
,tensor([0.6513]),0.455072641
,tensor([0.4946]),0.321331233
,tensor([0.5476]),0.332973897
,tensor([0.5446]),0.338785499
,tensor([0.7092]),0.467716455
,tensor([0.8110]),0.600111842
NW_93,,
